timestamp_ns,n_boxes,mask_coverage,matched,det_age_ms,rejected
25708000000,8,0.0364,1,33.0,0
25741000000,7,0.0321,1,33.0,0
25774000000,6,0.0325,1,33.0,0
25807000000,7,0.0355,1,33.0,0
25840000000,5,0.0291,1,33.0,0
25873000000,6,0.0325,1,33.0,0
25939000000,5,0.0314,1,66.0,0
25972000000,6,0.0339,1,33.0,0
26005000000,6,0.0332,1,33.0,0
26038000000,7,0.0373,1,33.0,0
26071000000,6,0.0324,1,33.0,0
26104000000,6,0.0326,1,33.0,0
26137000000,6,0.0324,1,33.0,0
26170000000,5,0.0233,1,33.0,0
26203000000,5,0.0234,1,33.0,0
26236000000,7,0.0372,1,33.0,0
26269000000,6,0.0327,1,33.0,0
26302000000,6,0.0326,1,33.0,0
26335000000,6,0.0330,1,33.0,0
26368000000,6,0.0327,1,33.0,0
26401000000,6,0.0330,1,33.0,0
26434000000,6,0.0327,1,33.0,0
26467000000,7,0.0333,1,33.0,0
26533000000,6,0.0328,1,33.0,0
26566000000,6,0.0280,1,33.0,0
26599000000,7,0.0335,1,33.0,0
26632000000,7,0.0351,1,33.0,0
26665000000,5,0.0326,1,33.0,0
26698000000,7,0.0353,1,33.0,0
26731000000,5,0.0323,1,33.0,0
26764000000,7,0.0363,1,33.0,0
26797000000,7,0.0359,1,33.0,0
26830000000,6,0.0271,1,33.0,0
26863000000,7,0.0365,1,33.0,0
26896000000,8,0.0362,1,33.0,0
26929000000,7,0.0336,1,33.0,0
26962000000,8,0.0450,1,33.0,0
26995000000,7,0.0376,1,33.0,0
27028000000,7,0.0376,1,33.0,0
27061000000,8,0.0469,1,33.0,0
27094000000,8,0.0475,1,33.0,0
27127000000,7,0.0396,1,33.0,0
27160000000,6,0.0296,1,33.0,0
27226000000,7,0.0407,1,33.0,0
27259000000,7,0.0417,1,33.0,0
27292000000,7,0.0307,1,33.0,0
27358000000,7,0.0385,1,66.0,0
27391000000,9,0.0559,1,33.0,0
27424000000,10,0.0531,1,33.0,0
27457000000,8,0.0479,1,33.0,0
27490000000,5,0.0291,1,33.0,0
27523000000,7,0.0405,1,33.0,0
27556000000,6,0.0393,1,33.0,0
27589000000,5,0.0307,1,33.0,0
27622000000,5,0.0352,1,33.0,0
27655000000,6,0.0380,1,33.0,0
27688000000,6,0.0378,1,33.0,0
27721000000,6,0.0386,1,33.0,0
27754000000,6,0.0484,1,33.0,0
27787000000,6,0.0493,1,33.0,0
27820000000,6,0.0501,1,33.0,0
27853000000,5,0.0352,1,33.0,0
27886000000,6,0.0518,1,33.0,0
27919000000,5,0.0397,1,33.0,0
27952000000,5,0.0404,1,33.0,0
27985000000,6,0.0539,1,33.0,0
28018000000,6,0.0534,1,33.0,0
28084000000,6,0.0539,1,33.0,0
28117000000,6,0.0540,1,33.0,0
28150000000,4,0.0351,1,33.0,0
28183000000,5,0.0390,1,33.0,0
28216000000,6,0.0524,1,33.0,0
28249000000,6,0.0529,1,33.0,0
28315000000,6,0.0524,1,66.0,0
28348000000,7,0.0617,1,33.0,0
28381000000,5,0.0409,1,33.0,0
28414000000,8,0.0650,1,33.0,0
28447000000,8,0.0726,1,33.0,0
28480000000,6,0.0528,1,33.0,0
28513000000,6,0.0524,1,33.0,0
28579000000,7,0.0626,1,33.0,0
28612000000,7,0.0637,1,33.0,0
28645000000,8,0.0750,1,33.0,0
28678000000,8,0.0745,1,33.0,0
28711000000,6,0.0544,1,33.0,0
28744000000,6,0.0621,1,33.0,0
28810000000,6,0.0634,1,33.0,0
28843000000,6,0.0548,1,33.0,0
28909000000,6,0.0574,1,66.0,0
28942000000,4,0.0406,1,33.0,0
28975000000,4,0.0473,1,33.0,0
29008000000,4,0.0538,1,33.0,0
29074000000,3,0.0412,1,66.0,0
29107000000,4,0.0598,1,33.0,0
29140000000,2,0.0267,1,33.0,0
29173000000,2,0.0274,1,33.0,0
29206000000,3,0.0601,1,33.0,0
29239000000,4,0.0610,1,33.0,0
29272000000,4,0.0729,1,33.0,0
29305000000,3,0.0621,1,33.0,0
29338000000,3,0.0620,1,33.0,0
29371000000,3,0.0631,1,33.0,0
29404000000,3,0.0631,1,33.0,0
29437000000,2,0.0424,1,33.0,0
29470000000,4,0.0632,1,33.0,0
29503000000,3,0.0636,1,33.0,0
29536000000,4,0.0629,1,33.0,0
29569000000,3,0.0632,1,33.0,0
29602000000,3,0.0629,1,33.0,0
29668000000,2,0.0523,1,66.0,0
29701000000,3,0.0587,1,33.0,0
29734000000,2,0.0542,1,33.0,0
29767000000,2,0.0539,1,33.0,0
29800000000,2,0.0537,1,33.0,0
29833000000,1,0.0187,1,33.0,0
29866000000,1,0.0173,1,33.0,0
29899000000,2,0.0330,1,33.0,0
29932000000,2,0.0287,1,33.0,0
29965000000,2,0.0297,1,33.0,0
29998000000,2,0.0191,1,33.0,0
30031000000,4,0.0385,1,33.0,0
30064000000,3,0.0460,1,33.0,0
30130000000,3,0.0609,1,66.0,0
30163000000,3,0.0678,1,33.0,0
30196000000,1,0.0645,1,33.0,0
30229000000,2,0.0678,1,33.0,0
30262000000,4,0.0707,1,33.0,0
30295000000,1,0.0747,1,33.0,0
30328000000,2,0.0648,1,33.0,0
30361000000,1,0.0861,1,33.0,0
30394000000,2,0.0641,1,33.0,0
30427000000,2,0.0661,1,33.0,0
30460000000,2,0.0762,1,33.0,0
30493000000,2,0.0769,1,33.0,0
30526000000,2,0.0776,1,33.0,0
30559000000,1,0.0772,1,33.0,0
30592000000,1,0.0284,1,33.0,0
30625000000,1,0.0751,1,33.0,0
30658000000,2,0.0769,1,33.0,0
30691000000,1,0.0726,1,33.0,0
30724000000,1,0.0728,1,33.0,0
30757000000,1,0.0662,1,33.0,0
30790000000,1,0.0635,1,33.0,0
30823000000,1,0.0596,1,33.0,0
30856000000,2,0.0554,1,33.0,0
30889000000,2,0.0507,1,33.0,0
30922000000,1,0.0444,1,33.0,0
30955000000,1,0.0452,1,33.0,0
30988000000,1,0.0305,1,33.0,0
31021000000,1,0.0256,1,33.0,0
31054000000,1,0.0203,1,33.0,0
31087000000,1,0.0119,1,33.0,0
31120000000,1,0.0039,1,33.0,0
31153000000,0,0.0000,1,33.0,0
31186000000,0,0.0000,1,33.0,0
31219000000,0,0.0000,1,33.0,0
31252000000,0,0.0000,1,33.0,0
31318000000,0,0.0000,1,66.0,0
31351000000,0,0.0000,1,33.0,0
31384000000,0,0.0000,1,33.0,0
31417000000,0,0.0000,1,33.0,0
31450000000,0,0.0000,1,33.0,0
31483000000,0,0.0000,1,33.0,0
31516000000,0,0.0000,1,33.0,0
31549000000,0,0.0000,1,33.0,0
31582000000,0,0.0000,1,33.0,0
31615000000,0,0.0000,1,33.0,0
31648000000,0,0.0000,1,33.0,0
31681000000,0,0.0000,1,33.0,0
31714000000,0,0.0000,1,33.0,0
31747000000,0,0.0000,1,33.0,0
31780000000,0,0.0000,1,33.0,0
31813000000,0,0.0000,1,33.0,0
31846000000,0,0.0000,1,33.0,0
31879000000,0,0.0000,1,33.0,0
31912000000,0,0.0000,1,33.0,0
31945000000,0,0.0000,1,33.0,0
31978000000,0,0.0000,1,33.0,0
32011000000,0,0.0000,1,33.0,0
32044000000,0,0.0000,1,33.0,0
32077000000,0,0.0000,1,33.0,0
32110000000,0,0.0000,1,33.0,0
32143000000,0,0.0000,1,33.0,0
32176000000,0,0.0000,1,33.0,0
32209000000,0,0.0000,1,33.0,0
32242000000,0,0.0000,1,33.0,0
32275000000,0,0.0000,1,33.0,0
32308000000,0,0.0000,1,33.0,0
32341000000,0,0.0000,1,33.0,0
32374000000,0,0.0000,1,33.0,0
32407000000,0,0.0000,1,33.0,0
32440000000,0,0.0000,1,33.0,0
32473000000,0,0.0000,1,33.0,0
32506000000,0,0.0000,1,33.0,0
32539000000,0,0.0000,1,33.0,0
32572000000,0,0.0000,1,33.0,0
32605000000,0,0.0000,1,33.0,0
32638000000,0,0.0000,1,33.0,0
32704000000,0,0.0000,1,33.0,0
32737000000,0,0.0000,1,33.0,0
32770000000,0,0.0000,1,33.0,0
32803000000,0,0.0000,1,33.0,0
32836000000,0,0.0000,1,33.0,0
32869000000,0,0.0000,1,33.0,0
32902000000,0,0.0000,1,33.0,0
32935000000,0,0.0000,1,33.0,0
32968000000,0,0.0000,1,33.0,0
33001000000,0,0.0000,1,33.0,0
33034000000,0,0.0000,1,33.0,0
33067000000,0,0.0000,1,33.0,0
33100000000,0,0.0000,1,33.0,0
33133000000,0,0.0000,1,33.0,0
33166000000,0,0.0000,1,33.0,0
33199000000,0,0.0000,1,33.0,0
33232000000,0,0.0000,1,33.0,0
33265000000,0,0.0000,1,33.0,0
33298000000,0,0.0000,1,33.0,0
33331000000,0,0.0000,1,33.0,0
33364000000,0,0.0000,1,33.0,0
33397000000,0,0.0000,1,33.0,0
33430000000,0,0.0000,1,33.0,0
33463000000,0,0.0000,1,33.0,0
33496000000,0,0.0000,1,33.0,0
33529000000,0,0.0000,1,33.0,0
33562000000,0,0.0000,1,33.0,0
33595000000,0,0.0000,1,33.0,0
33628000000,0,0.0000,1,33.0,0
33694000000,0,0.0000,1,66.0,0
33727000000,0,0.0000,1,33.0,0
33760000000,0,0.0000,1,33.0,0
33793000000,0,0.0000,1,33.0,0
33859000000,0,0.0000,1,33.0,0
33892000000,0,0.0000,1,33.0,0
33925000000,0,0.0000,1,33.0,0
33958000000,0,0.0000,1,33.0,0
33991000000,0,0.0000,1,33.0,0
34024000000,0,0.0000,1,33.0,0
34090000000,0,0.0000,1,66.0,0
34123000000,0,0.0000,1,33.0,0
34156000000,0,0.0000,1,33.0,0
34189000000,0,0.0000,1,33.0,0
34222000000,0,0.0000,1,33.0,0
34255000000,0,0.0000,1,33.0,0
34288000000,0,0.0000,1,33.0,0
34321000000,0,0.0000,1,33.0,0
34354000000,0,0.0000,1,33.0,0
34387000000,0,0.0000,1,33.0,0
34420000000,0,0.0000,1,33.0,0
34453000000,0,0.0000,1,33.0,0
34486000000,0,0.0000,1,33.0,0
34519000000,0,0.0000,1,33.0,0
34585000000,0,0.0000,1,33.0,0
34618000000,0,0.0000,1,33.0,0
34651000000,0,0.0000,1,33.0,0
34684000000,0,0.0000,1,33.0,0
34717000000,0,0.0000,1,33.0,0
34750000000,0,0.0000,1,33.0,0
34816000000,0,0.0000,1,66.0,0
34849000000,0,0.0000,1,33.0,0
34882000000,0,0.0000,1,33.0,0
34915000000,0,0.0000,1,33.0,0
34948000000,0,0.0000,1,33.0,0
34981000000,0,0.0000,1,33.0,0
35014000000,0,0.0000,1,33.0,0
35047000000,0,0.0000,1,33.0,0
35080000000,0,0.0000,1,33.0,0
35113000000,0,0.0000,1,33.0,0
35146000000,0,0.0000,1,33.0,0
35179000000,0,0.0000,1,33.0,0
35212000000,0,0.0000,1,33.0,0
35245000000,1,0.0266,1,33.0,0
35278000000,1,0.0296,1,33.0,0
35311000000,1,0.0304,1,33.0,0
35344000000,0,0.0000,1,33.0,0
35377000000,1,0.0343,1,33.0,0
35410000000,2,0.0453,1,33.0,0
35443000000,0,0.0000,1,33.0,0
35476000000,2,0.0569,1,33.0,0
35509000000,2,0.0569,1,66.0,0
35575000000,1,0.0657,1,33.0,0
35608000000,0,0.0000,1,33.0,0
35641000000,1,0.0642,1,33.0,0
35674000000,1,0.0667,1,33.0,0
35740000000,1,0.0691,1,66.0,0
35773000000,1,0.0730,1,33.0,0
35806000000,1,0.0761,1,33.0,0
35839000000,1,0.0783,1,33.0,0
35872000000,1,0.0806,1,33.0,0
35938000000,1,0.0831,1,66.0,0
35971000000,1,0.0831,1,99.0,0
36004000000,1,0.0890,1,33.0,0
36037000000,1,0.0889,1,33.0,0
36070000000,1,0.0902,1,33.0,0
36103000000,1,0.0931,1,33.0,0
36136000000,1,0.0941,1,33.0,0
36169000000,2,0.1110,1,33.0,0
36202000000,1,0.0966,1,33.0,0
36235000000,1,0.0984,1,33.0,0
36268000000,1,0.0991,1,33.0,0
36301000000,1,0.1010,1,33.0,0
36334000000,1,0.1023,1,33.0,0
36367000000,1,0.1033,1,33.0,0
36400000000,2,0.1108,1,33.0,0
36433000000,1,0.1039,1,33.0,0
36466000000,1,0.1006,1,33.0,0
36532000000,1,0.1019,1,66.0,0
36565000000,1,0.1023,1,33.0,0
36598000000,1,0.1024,1,33.0,0
36631000000,1,0.1036,1,33.0,0
36664000000,1,0.1051,1,33.0,0
36697000000,1,0.1062,1,33.0,0
36730000000,1,0.1068,1,33.0,0
36763000000,1,0.1077,1,33.0,0
36796000000,1,0.1093,1,33.0,0
36829000000,1,0.1102,1,33.0,0
36862000000,1,0.1110,1,33.0,0
36895000000,1,0.1109,1,33.0,0
36928000000,1,0.1116,1,33.0,0
36961000000,1,0.1121,1,33.0,0
36994000000,1,0.1130,1,33.0,0
37027000000,1,0.1141,1,33.0,0
37060000000,1,0.1160,1,33.0,0
37159000000,1,0.1176,1,99.0,0
37192000000,1,0.1195,1,33.0,0
37225000000,1,0.1206,1,33.0,0
37258000000,1,0.1218,1,33.0,0
37291000000,1,0.1219,1,33.0,0
37390000000,1,0.1223,1,99.0,0
37423000000,1,0.1223,1,132.0,0
37489000000,1,0.1269,1,66.0,0
37555000000,1,0.1271,1,66.0,0
37588000000,1,0.1250,1,33.0,0
37621000000,1,0.1247,1,33.0,0
37654000000,1,0.1236,1,33.0,0
37687000000,1,0.1229,1,33.0,0
37720000000,1,0.1218,1,33.0,0
37753000000,1,0.1217,1,33.0,0
37786000000,1,0.1213,1,33.0,0
37819000000,1,0.1209,1,33.0,0
37852000000,1,0.1205,1,33.0,0
37885000000,2,0.1209,1,33.0,0
37918000000,2,0.1211,1,33.0,0
37951000000,2,0.1209,1,33.0,0
37984000000,1,0.1213,1,33.0,0
38017000000,1,0.1210,1,33.0,0
38050000000,2,0.1256,1,33.0,0
38083000000,1,0.1225,1,33.0,0
38116000000,1,0.1243,1,33.0,0
38149000000,2,0.1286,1,33.0,0
38182000000,1,0.1260,1,33.0,0
38215000000,1,0.1270,1,33.0,0
38248000000,1,0.1250,1,33.0,0
38281000000,2,0.1275,1,33.0,0
38314000000,1,0.1224,1,33.0,0
38347000000,1,0.1215,1,33.0,0
38380000000,1,0.1203,1,33.0,0
38413000000,1,0.1187,1,33.0,0
38446000000,1,0.1167,1,33.0,0
38479000000,1,0.1158,1,33.0,0
38512000000,1,0.1143,1,33.0,0
38545000000,1,0.1134,1,33.0,0
38578000000,1,0.1106,1,33.0,0
38611000000,1,0.1109,1,33.0,0
38644000000,1,0.1087,1,33.0,0
38677000000,1,0.1083,1,33.0,0
38710000000,1,0.1067,1,33.0,0
38743000000,1,0.1059,1,33.0,0
38809000000,1,0.1027,1,33.0,0
38842000000,1,0.1013,1,33.0,0
38875000000,1,0.1001,1,33.0,0
38908000000,1,0.1034,1,33.0,0
38941000000,1,0.1033,1,33.0,0
38974000000,1,0.1021,1,33.0,0
39007000000,1,0.0988,1,33.0,0
39040000000,1,0.0977,1,33.0,0
39073000000,1,0.0962,1,33.0,0
39106000000,1,0.0941,1,33.0,0
39139000000,1,0.0926,1,33.0,0
39172000000,1,0.0911,1,33.0,0
39205000000,1,0.0874,1,33.0,0
39238000000,1,0.0845,1,33.0,0
39271000000,1,0.0812,1,33.0,0
39304000000,1,0.0784,1,33.0,0
39337000000,1,0.0752,1,33.0,0
39370000000,1,0.0712,1,33.0,0
39403000000,1,0.0678,1,33.0,0
39436000000,0,0.0000,1,33.0,0
39469000000,0,0.0000,1,33.0,0
39502000000,1,0.0611,1,33.0,0
39535000000,1,0.0570,1,33.0,0
39568000000,1,0.0447,1,33.0,0
39601000000,1,0.0394,1,33.0,0
39634000000,1,0.0326,1,33.0,0
