timestamp_ns,n_boxes,mask_coverage,matched,det_age_ms,rejected
4984000000,17,0.1030,1,33.0,0
5017000000,17,0.1034,1,33.0,0
5050000000,18,0.1101,1,33.0,0
5083000000,16,0.1028,1,33.0,0
5116000000,15,0.1023,1,33.0,0
5149000000,15,0.1027,1,33.0,0
5182000000,17,0.1046,1,33.0,0
5215000000,14,0.0639,1,33.0,0
5248000000,13,0.0843,1,33.0,0
5281000000,14,0.0921,1,33.0,0
5314000000,13,0.0928,1,33.0,0
5347000000,13,0.0825,1,33.0,0
5380000000,11,0.0791,1,33.0,0
5413000000,11,0.0801,1,33.0,0
5446000000,12,0.1143,1,33.0,0
5479000000,12,0.1145,1,33.0,0
5512000000,12,0.0767,1,33.0,0
5545000000,11,0.0586,1,33.0,0
5578000000,12,0.0810,1,33.0,0
5611000000,11,0.0815,1,33.0,0
5644000000,10,0.0819,1,33.0,0
5677000000,11,0.0852,1,33.0,0
5710000000,11,0.0885,1,33.0,0
5743000000,10,0.0824,1,33.0,0
5776000000,10,0.0823,1,33.0,0
5809000000,10,0.1462,1,33.0,0
5842000000,10,0.1537,1,33.0,0
5875000000,10,0.1526,1,33.0,0
5908000000,10,0.1540,1,33.0,0
5941000000,11,0.1567,1,33.0,0
5974000000,11,0.1619,1,33.0,0
6007000000,8,0.1571,1,33.0,0
6040000000,11,0.1608,1,33.0,0
6073000000,11,0.1596,1,33.0,0
6106000000,10,0.1092,1,33.0,0
6139000000,12,0.1599,1,33.0,0
6172000000,11,0.1601,1,33.0,0
6205000000,10,0.1246,1,33.0,0
6238000000,14,0.1652,1,33.0,0
6271000000,12,0.1516,1,33.0,0
6304000000,11,0.1482,1,33.0,0
6337000000,11,0.1448,1,33.0,0
6370000000,11,0.1482,1,33.0,0
6403000000,13,0.1579,1,33.0,0
6436000000,10,0.1563,1,33.0,0
6469000000,10,0.1629,1,33.0,0
6502000000,11,0.1706,1,33.0,0
6535000000,11,0.1691,1,33.0,0
6568000000,12,0.1703,1,33.0,0
6601000000,11,0.1721,1,33.0,0
6634000000,9,0.1732,1,33.0,0
6667000000,11,0.1751,1,33.0,0
6700000000,12,0.1810,1,33.0,0
6733000000,10,0.1804,1,33.0,0
6766000000,12,0.1838,1,33.0,0
6799000000,11,0.1787,1,33.0,0
6832000000,11,0.1868,1,33.0,0
6865000000,12,0.1833,1,33.0,0
6898000000,13,0.1817,1,33.0,0
6931000000,11,0.1738,1,33.0,0
6964000000,11,0.1693,1,0.0,0
6997000000,11,0.1693,1,33.0,0
7030000000,10,0.1657,1,33.0,0
7063000000,10,0.1461,1,0.0,0
7096000000,10,0.1461,1,33.0,0
7129000000,8,0.1354,1,33.0,0
7162000000,10,0.1372,1,33.0,0
7195000000,12,0.1486,1,33.0,0
7228000000,13,0.1462,1,33.0,0
7261000000,12,0.1333,1,33.0,0
7294000000,14,0.1276,1,33.0,0
7327000000,16,0.1278,1,33.0,0
7360000000,14,0.1041,1,33.0,0
7393000000,14,0.0961,1,33.0,0
7426000000,11,0.0718,1,33.0,0
7459000000,10,0.0687,1,33.0,0
7492000000,12,0.0725,1,33.0,0
7525000000,10,0.0684,1,33.0,0
7558000000,12,0.0754,1,33.0,0
7591000000,8,0.0630,1,33.0,0
7624000000,8,0.0648,1,33.0,0
7657000000,11,0.0713,1,33.0,0
7690000000,8,0.0533,1,33.0,0
7723000000,10,0.0759,1,33.0,0
7756000000,10,0.0675,1,33.0,0
7789000000,10,0.0684,1,33.0,0
7822000000,11,0.0766,1,33.0,0
7855000000,10,0.0774,1,33.0,0
7888000000,9,0.0642,1,33.0,0
7921000000,9,0.0652,1,33.0,0
7954000000,9,0.0659,1,33.0,0
7987000000,10,0.0794,1,33.0,0
8020000000,10,0.0709,1,33.0,0
8053000000,10,0.0806,1,33.0,0
8086000000,11,0.0810,1,33.0,0
8119000000,10,0.0804,1,33.0,0
8152000000,11,0.0813,1,33.0,0
8185000000,9,0.0773,1,33.0,0
8218000000,11,0.0829,1,33.0,0
8251000000,9,0.0725,1,33.0,0
8284000000,9,0.0729,1,33.0,0
8317000000,9,0.0750,1,33.0,0
8350000000,9,0.0796,1,33.0,0
8383000000,8,0.0587,1,33.0,0
8416000000,10,0.0770,1,33.0,0
8449000000,11,0.0857,1,33.0,0
8482000000,10,0.0766,1,33.0,0
8515000000,10,0.0677,1,33.0,0
8548000000,9,0.0729,1,33.0,0
8581000000,10,0.0681,1,33.0,0
8614000000,8,0.0674,1,33.0,0
8647000000,12,0.0935,1,33.0,0
8680000000,10,0.0817,1,33.0,0
8713000000,11,0.0917,1,33.0,0
8746000000,11,0.0826,1,33.0,0
8779000000,11,0.0898,1,33.0,0
8812000000,12,0.0953,1,33.0,0
8845000000,12,0.0957,1,33.0,0
8878000000,12,0.0958,1,33.0,0
8911000000,11,0.0859,1,33.0,0
8944000000,11,0.0842,1,33.0,0
8977000000,10,0.0837,1,33.0,0
9010000000,12,0.0869,1,33.0,0
9043000000,13,0.0869,1,33.0,0
9076000000,13,0.0951,1,33.0,0
9109000000,14,0.0981,1,33.0,0
9142000000,11,0.0957,1,33.0,0
9175000000,11,0.0747,1,33.0,0
9208000000,12,0.0991,1,33.0,0
9241000000,12,0.1007,1,33.0,0
9274000000,9,0.0858,1,33.0,0
9307000000,10,0.0909,1,33.0,0
9340000000,10,0.0851,1,33.0,0
9373000000,11,0.0949,1,33.0,0
9406000000,12,0.0994,1,33.0,0
9439000000,11,0.0935,1,33.0,0
9472000000,12,0.0981,1,33.0,0
9505000000,13,0.0994,1,33.0,0
9538000000,12,0.0985,1,33.0,0
9571000000,13,0.0981,1,33.0,0
9604000000,13,0.1027,1,33.0,0
9637000000,13,0.0733,1,33.0,0
9670000000,14,0.1012,1,33.0,0
9703000000,16,0.1052,1,33.0,0
9736000000,15,0.1047,1,33.0,0
9769000000,11,0.0930,1,33.0,0
9802000000,14,0.1039,1,33.0,0
9835000000,13,0.1014,1,33.0,0
9868000000,14,0.1125,1,33.0,0
9901000000,15,0.1133,1,33.0,0
9934000000,15,0.1138,1,33.0,0
9967000000,15,0.1101,1,33.0,0
10000000000,13,0.1093,1,33.0,0
10033000000,15,0.1170,1,33.0,0
10066000000,13,0.1107,1,33.0,0
10099000000,15,0.1106,1,33.0,0
10132000000,15,0.1108,1,33.0,0
10165000000,14,0.1111,1,33.0,0
10198000000,17,0.1193,1,33.0,0
10231000000,16,0.1208,1,33.0,0
10264000000,13,0.1067,1,33.0,0
10297000000,15,0.1195,1,33.0,0
10330000000,14,0.1189,1,33.0,0
10363000000,14,0.1216,1,33.0,0
10396000000,16,0.1246,1,33.0,0
10429000000,17,0.1259,1,33.0,0
10462000000,15,0.1099,1,33.0,0
10495000000,16,0.1178,1,33.0,0
10528000000,15,0.1225,1,33.0,0
10561000000,14,0.1166,1,33.0,0
10594000000,16,0.1248,1,33.0,0
10627000000,17,0.1264,1,33.0,0
10660000000,17,0.1275,1,33.0,0
10693000000,17,0.1235,1,33.0,0
10726000000,15,0.1246,1,33.0,0
10759000000,15,0.1263,1,33.0,0
10792000000,16,0.1261,1,33.0,0
10825000000,14,0.1221,1,33.0,0
10858000000,15,0.1280,1,33.0,0
10891000000,16,0.1260,1,33.0,0
10924000000,14,0.1182,1,33.0,0
10957000000,13,0.1226,1,33.0,0
10990000000,14,0.1257,1,33.0,0
11023000000,14,0.1236,1,33.0,0
11056000000,10,0.1189,1,33.0,0
11089000000,11,0.1238,1,33.0,0
11122000000,13,0.1177,1,33.0,0
11155000000,10,0.1223,1,33.0,0
11188000000,11,0.1254,1,33.0,0
11221000000,11,0.1280,1,33.0,0
11254000000,13,0.1301,1,33.0,0
11287000000,13,0.1327,1,33.0,0
11320000000,11,0.1286,1,33.0,0
11353000000,11,0.0716,1,33.0,0
11386000000,9,0.0726,1,33.0,0
11419000000,12,0.1284,1,33.0,0
11452000000,11,0.1235,1,33.0,0
11485000000,12,0.1278,1,33.0,0
11518000000,15,0.1368,1,33.0,0
11551000000,12,0.1263,1,33.0,0
11584000000,11,0.1313,1,33.0,0
11617000000,12,0.1300,1,33.0,0
11650000000,11,0.1284,1,33.0,0
11683000000,12,0.1206,1,33.0,0
11716000000,11,0.1047,1,33.0,0
11749000000,10,0.1082,1,33.0,0
11782000000,11,0.1247,1,33.0,0
11815000000,10,0.1119,1,33.0,0
11848000000,11,0.1016,1,33.0,0
11881000000,14,0.1362,1,33.0,0
11914000000,9,0.1176,1,33.0,0
11947000000,7,0.1129,1,33.0,0
11980000000,10,0.1326,1,33.0,0
12013000000,11,0.1345,1,33.0,0
12046000000,9,0.1302,1,33.0,0
12079000000,10,0.1454,1,33.0,0
12112000000,7,0.1233,1,33.0,0
12145000000,9,0.1277,1,33.0,0
12178000000,9,0.1304,1,33.0,0
12211000000,7,0.1297,1,33.0,0
12244000000,8,0.1378,1,33.0,0
12277000000,7,0.1400,1,33.0,0
12310000000,8,0.1430,1,33.0,0
12343000000,9,0.1548,1,33.0,0
12376000000,8,0.1550,1,33.0,0
12409000000,8,0.1527,1,33.0,0
12442000000,8,0.1438,1,33.0,0
12475000000,9,0.1554,1,33.0,0
12508000000,9,0.1539,1,33.0,0
12541000000,9,0.1518,1,33.0,0
12574000000,9,0.1514,1,33.0,0
12607000000,10,0.1502,1,33.0,0
12640000000,9,0.1468,1,33.0,0
12673000000,12,0.1442,1,33.0,0
12706000000,12,0.1433,1,33.0,0
12739000000,13,0.1401,1,33.0,0
12772000000,10,0.1383,1,33.0,0
12805000000,11,0.1345,1,33.0,0
12838000000,9,0.1352,1,33.0,0
12871000000,9,0.1336,1,33.0,0
12904000000,9,0.1310,1,33.0,0
12937000000,10,0.1322,1,33.0,0
12970000000,9,0.1275,1,33.0,0
13003000000,11,0.1258,1,33.0,0
13036000000,10,0.1225,1,33.0,0
13069000000,9,0.1059,1,33.0,0
13102000000,11,0.1201,1,33.0,0
13135000000,12,0.1232,1,33.0,0
13168000000,12,0.1231,1,33.0,0
13201000000,11,0.1214,1,33.0,0
13234000000,11,0.1100,1,33.0,0
13267000000,11,0.1137,1,33.0,0
13300000000,9,0.1082,1,33.0,0
13333000000,11,0.1098,1,33.0,0
13366000000,9,0.1082,1,33.0,0
13399000000,7,0.0897,1,33.0,0
13432000000,8,0.1019,1,33.0,0
13465000000,9,0.1017,1,33.0,0
13498000000,12,0.1000,1,33.0,0
13531000000,7,0.0810,1,33.0,0
13564000000,9,0.0906,1,33.0,0
13597000000,10,0.0947,1,33.0,0
13630000000,12,0.0929,1,33.0,0
13663000000,10,0.0864,1,33.0,0
13696000000,10,0.0859,1,33.0,0
13729000000,9,0.0817,1,33.0,0
13762000000,10,0.0844,1,33.0,0
13795000000,12,0.0828,1,33.0,0
13828000000,11,0.0790,1,33.0,0
13861000000,9,0.0747,1,33.0,0
13894000000,9,0.0782,1,33.0,0
13927000000,7,0.0577,1,33.0,0
13960000000,7,0.0628,1,33.0,0
13993000000,7,0.0458,1,33.0,0
14026000000,8,0.0662,1,33.0,0
14059000000,7,0.0634,1,33.0,0
14092000000,5,0.0408,1,33.0,0
14125000000,4,0.0169,1,33.0,0
14158000000,6,0.0573,1,33.0,0
14191000000,8,0.0593,1,33.0,0
14224000000,8,0.0609,1,33.0,0
14257000000,6,0.0558,1,33.0,0
14290000000,5,0.0447,1,0.0,0
14323000000,5,0.0447,1,33.0,0
14356000000,6,0.0779,1,33.0,0
14389000000,6,0.0722,1,33.0,0
14422000000,6,0.0777,1,33.0,0
14455000000,5,0.0600,1,33.0,0
14488000000,4,0.0487,1,33.0,0
14521000000,6,0.0658,1,33.0,0
14554000000,6,0.0601,1,33.0,0
14587000000,5,0.0521,1,33.0,0
14620000000,7,0.0689,1,33.0,0
14653000000,5,0.0561,1,33.0,0
14686000000,7,0.0740,1,33.0,0
14719000000,4,0.0198,1,33.0,0
14752000000,5,0.0582,1,33.0,0
14785000000,6,0.0612,1,33.0,0
14818000000,5,0.0598,1,33.0,0
14851000000,5,0.0649,1,33.0,0
14884000000,4,0.0243,1,33.0,0
14917000000,5,0.0740,1,33.0,0
14950000000,4,0.0575,1,33.0,0
14983000000,4,0.0570,1,33.0,0
15016000000,4,0.0576,1,33.0,0
15049000000,6,0.0624,1,33.0,0
15082000000,5,0.0671,1,33.0,0
15115000000,5,0.0657,1,33.0,0
15148000000,6,0.0753,1,33.0,0
15181000000,4,0.0679,1,33.0,0
15214000000,6,0.0797,1,33.0,0
15247000000,6,0.0913,1,33.0,0
15280000000,7,0.0907,1,33.0,0
15313000000,5,0.0807,1,33.0,0
15346000000,5,0.0821,1,33.0,0
15379000000,6,0.0389,1,33.0,0
15412000000,4,0.0763,1,33.0,0
15445000000,5,0.0855,1,33.0,0
15478000000,6,0.0992,1,33.0,0
15511000000,6,0.0931,1,33.0,0
15544000000,6,0.0345,1,33.0,0
15577000000,5,0.0267,1,33.0,0
15610000000,6,0.1051,1,33.0,0
15643000000,5,0.0984,1,33.0,0
15676000000,5,0.0580,1,33.0,0
15709000000,4,0.0969,1,33.0,0
15742000000,4,0.0980,1,33.0,0
15775000000,5,0.1091,1,33.0,0
15808000000,5,0.1120,1,33.0,0
15841000000,6,0.1217,1,33.0,0
15874000000,6,0.1226,1,33.0,0
15907000000,6,0.1251,1,33.0,0
15940000000,5,0.1227,1,33.0,0
15973000000,5,0.1297,1,33.0,0
16006000000,5,0.1323,1,33.0,0
16039000000,5,0.1345,1,33.0,0
16072000000,5,0.1357,1,33.0,0
16105000000,6,0.1467,1,33.0,0
16138000000,6,0.1471,1,33.0,0
16171000000,6,0.1388,1,33.0,0
16204000000,5,0.1380,1,33.0,0
16237000000,6,0.1394,1,33.0,0
16270000000,6,0.1400,1,33.0,0
16303000000,6,0.1425,1,33.0,0
16336000000,7,0.1445,1,33.0,0
16369000000,6,0.1458,1,33.0,0
16402000000,6,0.1467,1,33.0,0
16435000000,5,0.1423,1,33.0,0
16468000000,6,0.1503,1,33.0,0
16501000000,6,0.1527,1,33.0,0
16534000000,6,0.1531,1,33.0,0
16567000000,6,0.1564,1,33.0,0
16600000000,6,0.1578,1,33.0,0
16633000000,6,0.1596,1,33.0,0
16666000000,6,0.1618,1,33.0,0
16699000000,6,0.1607,1,33.0,0
16732000000,7,0.1684,1,33.0,0
16765000000,9,0.1708,1,33.0,0
16798000000,8,0.1734,1,33.0,0
16831000000,8,0.1788,1,33.0,0
16864000000,8,0.1829,1,33.0,0
16897000000,8,0.1851,1,33.0,0
16930000000,8,0.1858,1,33.0,0
16963000000,8,0.1897,1,33.0,0
16996000000,7,0.1906,1,33.0,0
17029000000,7,0.1915,1,33.0,0
17062000000,8,0.1927,1,33.0,0
17095000000,7,0.1900,1,33.0,0
17128000000,7,0.1926,1,33.0,0
17161000000,7,0.1922,1,33.0,0
17194000000,7,0.1920,1,33.0,0
17227000000,8,0.1916,1,33.0,0
17260000000,7,0.1584,1,33.0,0
17293000000,7,0.1534,1,33.0,0
17326000000,7,0.1492,1,33.0,0
17359000000,6,0.1590,1,33.0,0
17392000000,8,0.1784,1,33.0,0
17425000000,8,0.1798,1,33.0,0
17458000000,6,0.1811,1,33.0,0
17491000000,6,0.1650,1,33.0,0
17524000000,6,0.1610,1,33.0,0
17557000000,6,0.1570,1,33.0,0
17590000000,8,0.1581,1,33.0,0
17623000000,6,0.1529,1,33.0,0
17656000000,7,0.1647,1,33.0,0
17689000000,6,0.1591,1,33.0,0
17722000000,7,0.1565,1,33.0,0
17755000000,5,0.1373,1,33.0,0
17788000000,5,0.1339,1,33.0,0
17821000000,5,0.1445,1,33.0,0
17854000000,4,0.0810,1,33.0,0
17887000000,5,0.1312,1,33.0,0
17920000000,6,0.1464,1,33.0,0
17953000000,5,0.1396,1,33.0,0
17986000000,5,0.1405,1,33.0,0
18019000000,4,0.1326,1,33.0,0
18052000000,7,0.1585,1,33.0,0
18085000000,8,0.1598,1,33.0,0
18118000000,7,0.1599,1,33.0,0
18151000000,8,0.1657,1,33.0,0
18184000000,6,0.1675,1,33.0,0
18217000000,5,0.1710,1,33.0,0
18250000000,5,0.1739,1,33.0,0
18283000000,5,0.1771,1,33.0,0
18316000000,5,0.1789,1,33.0,0
18349000000,5,0.1871,1,33.0,0
18382000000,6,0.1910,1,33.0,0
18415000000,4,0.1912,1,33.0,0
18448000000,4,0.1914,1,33.0,0
18481000000,7,0.2063,1,33.0,0
18514000000,5,0.2097,1,33.0,0
18547000000,5,0.2175,1,33.0,0
18580000000,5,0.2228,1,33.0,0
18613000000,5,0.2321,1,33.0,0
18646000000,6,0.2412,1,33.0,0
18679000000,6,0.2517,1,33.0,0
18712000000,7,0.2601,1,33.0,0
18745000000,6,0.2648,1,33.0,0
18778000000,6,0.2780,1,33.0,0
18811000000,6,0.2863,1,33.0,0
18844000000,5,0.3011,1,33.0,0
18877000000,6,0.3152,1,33.0,0
18910000000,6,0.3225,1,33.0,0
18943000000,6,0.3404,1,33.0,0
18976000000,7,0.3643,1,0.0,0
19009000000,7,0.3768,1,0.0,0
19042000000,7,0.3844,1,0.0,0
19075000000,7,0.3911,1,0.0,0
19108000000,6,0.3867,1,0.0,0
19141000000,8,0.4166,1,0.0,0
19174000000,7,0.4246,1,0.0,0
19207000000,6,0.4393,1,0.0,0
19240000000,6,0.4393,1,33.0,0
19273000000,6,0.4402,1,33.0,0
19306000000,6,0.4462,1,33.0,0
19339000000,7,0.4524,1,33.0,0
19372000000,8,0.4676,1,33.0,0
19405000000,6,0.4635,1,33.0,0
19438000000,6,0.4660,1,33.0,0
19471000000,6,0.4595,1,33.0,0
19504000000,6,0.4569,1,33.0,0
19537000000,5,0.4470,1,33.0,0
19570000000,5,0.4508,1,33.0,0
19603000000,5,0.4551,1,33.0,0
19636000000,6,0.4637,1,33.0,0
19669000000,6,0.4744,1,33.0,0
19702000000,6,0.4866,1,33.0,0
19735000000,7,0.4929,1,33.0,0
19768000000,7,0.4965,1,33.0,0
19801000000,5,0.4882,1,33.0,0
19834000000,7,0.5258,1,33.0,0
19867000000,4,0.4699,1,33.0,0
19900000000,3,0.5009,1,33.0,0
19933000000,2,0.3164,1,33.0,0
19966000000,3,0.6008,1,33.0,0
19999000000,3,0.6580,1,33.0,0
20032000000,3,0.6908,1,33.0,0
20065000000,2,0.3585,1,33.0,0
20098000000,3,0.3554,1,33.0,0
20131000000,4,0.4269,1,33.0,0
20164000000,4,0.3841,1,33.0,0
20197000000,4,0.4189,1,33.0,0
20230000000,3,0.4634,1,33.0,0
20263000000,3,0.4725,1,33.0,0
20296000000,2,0.0501,1,33.0,0
20329000000,5,0.4786,1,33.0,0
20362000000,3,0.0655,1,33.0,0
20395000000,4,0.4775,1,33.0,0
20428000000,6,0.4967,1,33.0,0
20461000000,4,0.4985,1,33.0,0
20494000000,5,0.5595,1,33.0,0
20527000000,5,0.5483,1,33.0,0
20560000000,5,0.5203,1,33.0,0
20593000000,7,0.5394,1,33.0,0
20626000000,5,0.0812,1,33.0,0
20659000000,7,0.5280,1,33.0,0
20692000000,6,0.4310,1,33.0,0
20725000000,4,0.3422,1,33.0,0
20758000000,5,0.4325,1,33.0,0
20791000000,7,0.4599,1,33.0,0
20824000000,5,0.4767,1,33.0,0
20857000000,7,0.4468,1,33.0,0
20890000000,8,0.4204,1,33.0,0
20923000000,7,0.3977,1,33.0,0
20956000000,7,0.3733,1,33.0,0
20989000000,8,0.3616,1,33.0,0
21022000000,7,0.3438,1,33.0,0
21055000000,6,0.3198,1,33.0,0
21088000000,8,0.3143,1,33.0,0
21121000000,5,0.2734,1,0.0,0
21154000000,5,0.2734,1,33.0,0
21187000000,6,0.2595,1,33.0,0
21220000000,6,0.2435,1,33.0,0
21253000000,7,0.2267,1,33.0,0
21286000000,6,0.2250,1,33.0,0
21319000000,7,0.2117,1,33.0,0
21352000000,5,0.1648,1,33.0,0
21385000000,5,0.1774,1,33.0,0
21418000000,8,0.1956,1,33.0,0
21451000000,6,0.1854,1,33.0,0
21484000000,6,0.1801,1,33.0,0
21517000000,8,0.1937,1,33.0,0
21550000000,7,0.1857,1,33.0,0
21583000000,6,0.1031,1,33.0,0
21616000000,7,0.1833,1,33.0,0
21649000000,8,0.1784,1,33.0,0
21682000000,6,0.1694,1,33.0,0
21715000000,6,0.1361,1,33.0,0
21748000000,5,0.0990,1,33.0,0
21781000000,5,0.1001,1,33.0,0
21814000000,5,0.1133,1,33.0,0
21847000000,4,0.0921,1,33.0,0
21880000000,6,0.1127,1,33.0,0
21913000000,5,0.1312,1,33.0,0
21946000000,8,0.1516,1,33.0,0
21979000000,6,0.0880,1,33.0,0
22012000000,8,0.1418,1,33.0,0
22045000000,6,0.0876,1,33.0,0
22078000000,7,0.1401,1,33.0,0
22111000000,5,0.1244,1,33.0,0
22144000000,5,0.1241,1,33.0,0
22177000000,5,0.1289,1,33.0,0
22210000000,5,0.1280,1,33.0,0
22243000000,5,0.1350,1,33.0,0
22276000000,5,0.1384,1,33.0,0
22309000000,6,0.1541,1,33.0,0
22342000000,6,0.1522,1,33.0,0
22375000000,7,0.1606,1,33.0,0
22408000000,6,0.1688,1,33.0,0
22441000000,5,0.1608,1,33.0,0
22474000000,6,0.1869,1,33.0,0
22507000000,6,0.1928,1,33.0,0
22540000000,4,0.1679,1,33.0,0
22573000000,5,0.2086,1,33.0,0
22606000000,7,0.2328,1,33.0,0
22639000000,5,0.2391,1,33.0,0
22672000000,5,0.2408,1,33.0,0
22705000000,5,0.2256,1,33.0,0
22738000000,5,0.2263,1,33.0,0
22771000000,5,0.2159,1,33.0,0
22804000000,6,0.2274,1,33.0,0
22837000000,6,0.2223,1,33.0,0
22870000000,6,0.2115,1,33.0,0
22903000000,6,0.1985,1,33.0,0
22936000000,5,0.1640,1,33.0,0
22969000000,7,0.1732,1,33.0,0
23002000000,5,0.1189,1,33.0,0
23035000000,6,0.1273,1,33.0,0
23068000000,5,0.0818,1,33.0,0
23101000000,5,0.0832,1,33.0,0
23134000000,5,0.0859,1,33.0,0
23167000000,5,0.0881,1,33.0,0
23200000000,5,0.0893,1,33.0,0
23233000000,6,0.0908,1,33.0,0
23266000000,6,0.0907,1,33.0,0
23299000000,4,0.0826,1,33.0,0
23332000000,5,0.0849,1,33.0,0
23365000000,4,0.0855,1,33.0,0
23398000000,5,0.0951,1,33.0,0
23431000000,5,0.0969,1,33.0,0
23464000000,5,0.0981,1,33.0,0
23497000000,5,0.0986,1,33.0,0
23530000000,5,0.1009,1,33.0,0
23563000000,5,0.1017,1,33.0,0
23596000000,6,0.1054,1,33.0,0
23629000000,6,0.1060,1,33.0,0
23662000000,6,0.1062,1,33.0,0
23695000000,6,0.1070,1,0.0,0
23728000000,6,0.1070,1,33.0,0
23761000000,5,0.0972,1,33.0,0
23794000000,6,0.1093,1,0.0,0
23827000000,6,0.1098,1,0.0,0
23860000000,6,0.1105,1,0.0,0
23893000000,5,0.1009,1,0.0,0
23926000000,4,0.0993,1,0.0,0
23959000000,5,0.1100,1,0.0,0
23992000000,4,0.1002,1,0.0,0
24025000000,4,0.1009,1,0.0,0
24058000000,5,0.1121,1,0.0,0
24091000000,5,0.1128,1,0.0,0
24124000000,5,0.1057,1,0.0,0
24157000000,5,0.1070,1,0.0,0
24190000000,4,0.1047,1,0.0,0
24223000000,4,0.1052,1,0.0,0
24256000000,5,0.1095,1,0.0,0
24289000000,6,0.1100,1,0.0,0
24322000000,7,0.1226,1,0.0,0
24355000000,7,0.1228,1,0.0,0
24388000000,6,0.1108,1,0.0,0
24421000000,6,0.1108,1,0.0,0
24454000000,6,0.1117,1,0.0,0
24487000000,7,0.1125,1,0.0,0
24520000000,7,0.1139,1,0.0,0
24553000000,6,0.1131,1,0.0,0
24586000000,6,0.1137,1,0.0,0
24619000000,5,0.1118,1,0.0,0
24652000000,5,0.1113,1,0.0,0
24685000000,5,0.1083,1,0.0,0
24718000000,7,0.1174,1,0.0,0
24751000000,7,0.1179,1,0.0,0
24784000000,8,0.1209,1,0.0,0
24817000000,6,0.0905,1,0.0,0
24850000000,6,0.1003,1,0.0,0
24883000000,4,0.0746,1,0.0,0
24916000000,6,0.1074,1,0.0,0
24949000000,6,0.1317,1,0.0,0
24982000000,4,0.1029,1,0.0,0
25015000000,4,0.1044,1,0.0,0
25048000000,4,0.1192,1,0.0,0
25081000000,4,0.1213,1,0.0,0
25114000000,2,0.0249,1,0.0,0
25147000000,4,0.1229,1,0.0,0
25180000000,5,0.1274,1,0.0,0
25213000000,5,0.1282,1,0.0,0
25246000000,4,0.1264,1,0.0,0
25279000000,4,0.1274,1,0.0,0
25312000000,4,0.1290,1,0.0,0
25345000000,4,0.1302,1,0.0,0
25378000000,3,0.1024,1,0.0,0
25411000000,5,0.1337,1,0.0,0
25444000000,4,0.1362,1,0.0,0
25477000000,6,0.1647,1,0.0,0
25510000000,4,0.1384,1,0.0,0
25543000000,5,0.1349,1,0.0,0
